0.7538408041000366,-0.006751340813934803,-1.173531413078308
1.2113066911697388,0.20835940539836884,-1.2127866744995117
1.758083462715149,0.23898765444755554,-1.1951594352722168
2.2543132305145264,0.22026066482067108,-1.1529052257537842
2.7526938915252686,0.19840846955776215,-1.187736988067627
3.2574284076690674,0.21742522716522217,-1.2336552143096924
3.871565341949463,0.21028435230255127,-1.2020982503890991
4.226583480834961,-0.16547618806362152,-1.1886987686157227
4.532241344451904,0.2746686637401581,-1.1807947158813477
4.49849271774292,0.7786579132080078,-1.1928274631500244
4.020137310028076,1.0048210620880127,-1.1949206590652466
3.9849655628204346,1.5043915510177612,-1.1902742385864258
3.483670473098755,1.497178316116333,-1.2016767263412476
2.9804394245147705,1.4988746643066406,-1.2053974866867065
2.5335309505462646,1.2662628889083862,-1.2425258159637451
2.029664993286133,1.2448707818984985,-1.194002389907837
1.5183218717575073,1.25136137008667,-1.2050477266311646
1.017525553703308,1.2489686012268066,-1.223212718963623
1.4521828889846802,0.9853928685188293,-1.2065162658691406
0.9506198763847351,0.989160418510437,-1.1775593757629395
0.5419611930847168,0.6348596215248108,-1.2008670568466187
0.4823226034641266,0.5305125117301941,-0.526999294757843
0.5010364055633545,0.5105478763580322,0.13560327887535095
0.39312100410461426,0.4601292312145233,-0.5517081022262573
